Employee_ID,HR_Location,Hours_Footage_Total,Hours_Footage_No_Shift,Hours_Shift_Total,Hours_Shift_No_Footage,Missing_Shift_Data,Missing_Camera_Data,Zero_Footage_Shifts,Average_Percent_of_Other_Shifts_Recorded,Clips,Days_With_Footage,Footage_Hours,Gaps,Average_Clips_per_Day,Average_Footage_Hours_per_Day,Average_Clip_Length,Average_Gaps_per_Day
9002495,Epsilon,106.20944444444444,25,120,42,FALSE,FALSE,3,0.8992505787037037,59,14,106.20944444444444,10,4.214285714285714,7.586388888888889,1.8001600753295668,0.7142857142857143
9002506,Alpha,0,192,191.95,0,FALSE,TRUE,18,NA,NA,NA,NA,NA,NA,NA,NA,NA
9002507,Alpha,0.38916666666666666,153,156,25,FALSE,FALSE,12,0.005277777777777777,32,14,0.3891666666666666,7,2.2857142857142856,0.02779761904761904,0.01216145833333333,0.5
9002508,Alpha,117.54083333333334,15,168,16,FALSE,FALSE,0,0.6905100308641975,240,15,117.5411111111111,8,16,7.836074074074074,0.4897546296296296,0.5333333333333333
9002510,Epsilon,8.346666666666666,92,108,1,FALSE,FALSE,5,0.1668113425925926,12,4,8.346666666666666,2,3,2.0866666666666664,0.6955555555555556,0.5
9002515,Epsilon,64.72416666666666,75,119.99583333333334,46,FALSE,FALSE,6,0.4891759358928358,42,14,64.72416666666666,0,3,4.623154761904762,1.541051587301587,0
9002523,Gamma,105.61472222222223,39,120,51,FALSE,FALSE,2,0.6390411324786325,53,14,105.61472222222224,0,3.7857142857142856,7.543908730158731,1.992730607966457,0
9002533,Alpha,38.12111111111111,99,144.00083333333333,7,FALSE,FALSE,1,0.25854065501284795,34,14,38.12111111111111,11,2.4285714285714284,2.722936507936508,1.1212091503267974,0.7857142857142857
9002534,Epsilon,0,144,144,0,FALSE,TRUE,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
9002535,Gamma,0,122,121.99944444444445,0,FALSE,TRUE,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
9002536,Epsilon,113.90666666666667,25,119.99833333333333,38,FALSE,FALSE,1,0.8338581954282749,48,16,113.90666666666668,0,3,7.119166666666667,2.3730555555555557,0
9002541,Epsilon,96.96805555555555,62,119.99583333333334,63,FALSE,FALSE,5,0.5688148894058822,44,17,96.96805555555557,0,2.588235294117647,5.704003267973856,2.203819444444445,0
